Volatility 3 Framework 2.7.0

PID	Process	Offset	Start VPN	End VPN	Tag	Protection	CommitCharge	PrivateMemory	Parent	File	File output
808	svchost.exe	0x89832b30	0x7db10000	0x7db9bfff	Vad 	PAGE_EXECUTE_WRITECOPY	22	0	0x8985f698	\WINDOWS\system32\wzcsvc.dll	Disabled
808	svchost.exe	0x89ac2208	0x7e720000	0x7e7cffff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x89b4aa10	\WINDOWS\system32\sxs.dll	Disabled
808	svchost.exe	0x89a110f8	0x7ff77000	0x7ff77fff	Vadl	PAGE_READWRITE	1	1	0x89a22440	N/A	Disabled
808	svchost.exe	0x89abe710	0x7ff76000	0x7ff76fff	Vadl	PAGE_READWRITE	1	1	0x89a110f8	N/A	Disabled
808	svchost.exe	0x89a8f458	0x7ff74000	0x7ff74fff	Vadl	PAGE_READWRITE	1	1	0x89abe710	N/A	Disabled
808	svchost.exe	0x89aabdb8	0x7ff73000	0x7ff73fff	Vadl	PAGE_READWRITE	1	1	0x89a8f458	N/A	Disabled
808	svchost.exe	0x89825258	0x7ff75000	0x7ff75fff	Vadl	PAGE_READWRITE	1	1	0x89a8f458	N/A	Disabled
808	svchost.exe	0x89817160	0x7ff7c000	0x7ff7cfff	Vadl	PAGE_READWRITE	1	1	0x89a110f8	N/A	Disabled
808	svchost.exe	0x899f4d00	0x7ff7b000	0x7ff7bfff	Vadl	PAGE_READWRITE	1	1	0x89817160	N/A	Disabled
808	svchost.exe	0x899f3ef8	0x7ff7d000	0x7ff7dfff	Vadl	PAGE_READWRITE	1	1	0x89817160	N/A	Disabled
808	svchost.exe	0x89aca168	0x7ff86000	0x7ff86fff	Vadl	PAGE_READWRITE	1	1	0x89b2f068	N/A	Disabled
808	svchost.exe	0x89ae3958	0x7ff8d000	0x7ff8dfff	Vadl	PAGE_READWRITE	1	1	0x897ec2c0	N/A	Disabled
808	svchost.exe	0x897e8fc8	0x7ff8c000	0x7ff8cfff	Vadl	PAGE_READWRITE	1	1	0x89ae3958	N/A	Disabled
808	svchost.exe	0x89bdcf40	0x7ff8b000	0x7ff8bfff	Vadl	PAGE_READWRITE	1	1	0x897e8fc8	N/A	Disabled
808	svchost.exe	0x897f3b00	0x7ff92000	0x7ff92fff	Vadl	PAGE_READWRITE	1	1	0x89ae3958	N/A	Disabled
808	svchost.exe	0x897fad48	0x7ff8f000	0x7ff8ffff	Vadl	PAGE_READWRITE	1	1	0x897f3b00	N/A	Disabled
808	svchost.exe	0x897f9d48	0x7ff90000	0x7ff90fff	Vadl	PAGE_READWRITE	1	1	0x897fad48	N/A	Disabled
808	svchost.exe	0x897edfc8	0x7ff91000	0x7ff91fff	Vadl	PAGE_READWRITE	1	1	0x897f9d48	N/A	Disabled
808	svchost.exe	0x8982f408	0x7ff95000	0x7ff95fff	Vadl	PAGE_READWRITE	1	1	0x897f3b00	N/A	Disabled
808	svchost.exe	0x899e5b28	0x7ff94000	0x7ff94fff	Vadl	PAGE_READWRITE	1	1	0x8982f408	N/A	Disabled
808	svchost.exe	0x89c01e38	0x7ff93000	0x7ff93fff	Vadl	PAGE_READWRITE	1	1	0x899e5b28	N/A	Disabled
808	svchost.exe	0x89b16008	0x7ff97000	0x7ff97fff	Vadl	PAGE_READWRITE	1	1	0x8982f408	N/A	Disabled
808	svchost.exe	0x89b16800	0x7ff96000	0x7ff96fff	Vadl	PAGE_READWRITE	1	1	0x89b16008	N/A	Disabled
808	svchost.exe	0x89b32190	0x7ff98000	0x7ff98fff	Vadl	PAGE_READWRITE	1	1	0x89b16008	N/A	Disabled
808	svchost.exe	0x89a252d8	0x7ffb0000	0x7ffd3fff	Vad 	PAGE_READONLY	0	0	0x89a79070	N/A	Disabled
808	svchost.exe	0x8981fd48	0x7ffa5000	0x7ffa5fff	Vadl	PAGE_READWRITE	1	1	0x89a252d8	N/A	Disabled
808	svchost.exe	0x8981f948	0x7ffa0000	0x7ffa0fff	Vadl	PAGE_READWRITE	1	1	0x8981fd48	N/A	Disabled
808	svchost.exe	0x89817b68	0x7ff9c000	0x7ff9cfff	Vadl	PAGE_READWRITE	1	1	0x8981f948	N/A	Disabled
808	svchost.exe	0x89820540	0x7ff9a000	0x7ff9afff	Vadl	PAGE_READWRITE	1	1	0x89817b68	N/A	Disabled
808	svchost.exe	0x8982f3c8	0x7ff9b000	0x7ff9bfff	Vadl	PAGE_READWRITE	1	1	0x89820540	N/A	Disabled
808	svchost.exe	0x89819170	0x7ff9e000	0x7ff9efff	Vadl	PAGE_READWRITE	1	1	0x89817b68	N/A	Disabled
808	svchost.exe	0x8981b3c0	0x7ff9f000	0x7ff9ffff	Vadl	PAGE_READWRITE	1	1	0x89819170	N/A	Disabled
808	svchost.exe	0x8981f658	0x7ffa3000	0x7ffa3fff	Vadl	PAGE_READWRITE	1	1	0x8981f948	N/A	Disabled
808	svchost.exe	0x8981f5f8	0x7ffa1000	0x7ffa1fff	Vadl	PAGE_READWRITE	1	1	0x8981f658	N/A	Disabled
808	svchost.exe	0x8981f598	0x7ffa4000	0x7ffa4fff	Vadl	PAGE_READWRITE	1	1	0x8981f658	N/A	Disabled
808	svchost.exe	0x89834680	0x7ffae000	0x7ffaefff	Vadl	PAGE_READWRITE	1	1	0x8981fd48	N/A	Disabled
808	svchost.exe	0x899cf958	0x7ffac000	0x7ffacfff	Vadl	PAGE_READWRITE	1	1	0x89834680	N/A	Disabled
808	svchost.exe	0x89a73270	0x7ffaa000	0x7ffaafff	Vadl	PAGE_READWRITE	1	1	0x899cf958	N/A	Disabled
808	svchost.exe	0x89a14008	0x7ffa6000	0x7ffa6fff	Vadl	PAGE_READWRITE	1	1	0x89a73270	N/A	Disabled
808	svchost.exe	0x89820a98	0x7ffa9000	0x7ffa9fff	Vadl	PAGE_READWRITE	1	1	0x89a14008	N/A	Disabled
808	svchost.exe	0x89829cd8	0x7ffa8000	0x7ffa8fff	Vadl	PAGE_READWRITE	1	1	0x89820a98	N/A	Disabled
808	svchost.exe	0x89a73318	0x7ffab000	0x7ffabfff	Vadl	PAGE_READWRITE	1	1	0x89a73270	N/A	Disabled
808	svchost.exe	0x89a1d8f0	0x7ffad000	0x7ffadfff	Vadl	PAGE_READWRITE	1	1	0x899cf958	N/A	Disabled
808	svchost.exe	0x89add930	0x7ffaf000	0x7ffaffff	Vadl	PAGE_READWRITE	1	1	0x89834680	N/A	Disabled
808	svchost.exe	0x899c6418	0x7ffdc000	0x7ffdcfff	Vadl	PAGE_READWRITE	1	1	0x89a252d8	N/A	Disabled
808	svchost.exe	0x89af1928	0x7ffda000	0x7ffdafff	Vadl	PAGE_READWRITE	1	1	0x899c6418	N/A	Disabled
808	svchost.exe	0x89a05008	0x7ffd8000	0x7ffd8fff	Vadl	PAGE_READWRITE	1	1	0x89af1928	N/A	Disabled
808	svchost.exe	0x898341a0	0x7ffd6000	0x7ffd6fff	Vadl	PAGE_READWRITE	1	1	0x89a05008	N/A	Disabled
808	svchost.exe	0x8981e7d0	0x7ffd4000	0x7ffd4fff	Vadl	PAGE_READWRITE	1	1	0x898341a0	N/A	Disabled
808	svchost.exe	0x897db0c8	0x7ffd5000	0x7ffd5fff	Vadl	PAGE_READWRITE	1	1	0x8981e7d0	N/A	Disabled
808	svchost.exe	0x8985a638	0x7ffd7000	0x7ffd7fff	Vadl	PAGE_READWRITE	1	1	0x898341a0	N/A	Disabled
808	svchost.exe	0x898bfd08	0x7ffd9000	0x7ffd9fff	Vadl	PAGE_READWRITE	1	1	0x89a05008	N/A	Disabled
808	svchost.exe	0x89af1c30	0x7ffdb000	0x7ffdbfff	Vadl	PAGE_READWRITE	1	1	0x89af1928	N/A	Disabled
808	svchost.exe	0x89b19288	0x7ffdd000	0x7ffddfff	Vadl	PAGE_READWRITE	1	1	0x899c6418	N/A	Disabled
808	svchost.exe	0x89b192c8	0x7ffde000	0x7ffdefff	Vadl	PAGE_READWRITE	1	1	0x89b19288	N/A	Disabled
860	svchost.exe	0x89a11b48	0x190000	0x19ffff	VadS	PAGE_READWRITE	6	1	0x0	N/A	Disabled
860	svchost.exe	0x899bde78	0x20000	0x20fff	VadS	PAGE_READWRITE	1	1	0x89a11b48	N/A	Disabled
860	svchost.exe	0x899e1a50	0x10000	0x10fff	VadS	PAGE_READWRITE	1	1	0x899bde78	N/A	Disabled
860	svchost.exe	0x8985a678	0x80000	0x82fff	Vad 	PAGE_READONLY	0	0	0x899bde78	N/A	Disabled
860	svchost.exe	0x899d85b0	0x40000	0x7ffff	VadS	PAGE_READWRITE	5	1	0x8985a678	N/A	Disabled
860	svchost.exe	0x89ac5d80	0x30000	0x3ffff	VadS	PAGE_READWRITE	8	1	0x899d85b0	N/A	Disabled
860	svchost.exe	0x899f5390	0x90000	0x18ffff	VadS	PAGE_READWRITE	20	1	0x8985a678	N/A	Disabled
860	svchost.exe	0x8985b860	0x1000000	0x1005fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89a11b48	\WINDOWS\system32\svchost.exe	Disabled
860	svchost.exe	0x89857608	0x220000	0x260fff	Vad 	PAGE_READONLY	0	0	0x8985b860	\WINDOWS\system32\sortkey.nls	Disabled
860	svchost.exe	0x89857668	0x1b0000	0x1c5fff	Vad 	PAGE_READONLY	0	0	0x89857608	\WINDOWS\system32\unicode.nls	Disabled
860	svchost.exe	0x898576f8	0x1a0000	0x1affff	Vad 	PAGE_READWRITE	0	0	0x89857668	N/A	Disabled
860	svchost.exe	0x89857638	0x1d0000	0x210fff	Vad 	PAGE_READONLY	0	0	0x89857668	\WINDOWS\system32\locale.nls	Disabled
860	svchost.exe	0x89adc2c0	0x3b0000	0x3bffff	VadS	PAGE_READWRITE	9	1	0x89857608	N/A	Disabled
860	svchost.exe	0x89855760	0x270000	0x275fff	Vad 	PAGE_READONLY	0	0	0x89adc2c0	\WINDOWS\system32\sorttbls.nls	Disabled
860	svchost.exe	0x89855670	0x280000	0x347fff	Vad 	PAGE_EXECUTE_READ	0	0	0x89855760	N/A	Disabled
860	svchost.exe	0x89af1838	0x350000	0x350fff	Vadl	PAGE_READWRITE	1	1	0x89855670	N/A	Disabled
860	svchost.exe	0x89860710	0x360000	0x360fff	Vadl	PAGE_READWRITE	1	1	0x89af1838	N/A	Disabled
860	svchost.exe	0x899ff320	0x370000	0x37ffff	VadS	PAGE_READWRITE	5	1	0x89860710	N/A	Disabled
860	svchost.exe	0x89850620	0x380000	0x381fff	Vad 	PAGE_READONLY	0	0	0x899ff320	N/A	Disabled
860	svchost.exe	0x8984f758	0x3a0000	0x3a1fff	Vad 	PAGE_READONLY	0	0	0x89850620	N/A	Disabled
860	svchost.exe	0x89c13e00	0x390000	0x39ffff	VadS	PAGE_READWRITE	4	1	0x8984f758	N/A	Disabled
860	svchost.exe	0x89854920	0x3d0000	0x3d2fff	Vad 	PAGE_READONLY	0	0	0x89adc2c0	\WINDOWS\system32\ctype.nls	Disabled
860	svchost.exe	0x89bdac38	0x3c0000	0x3cffff	VadS	PAGE_READWRITE	4	1	0x89854920	N/A	Disabled
860	svchost.exe	0x89854648	0x420000	0x522fff	Vad 	PAGE_READONLY	0	0	0x89854920	N/A	Disabled
860	svchost.exe	0x899f57b8	0x3e0000	0x41ffff	VadS	PAGE_READWRITE	3	1	0x89854648	N/A	Disabled
860	svchost.exe	0x89a1d280	0x5b0000	0x62ffff	VadS	PAGE_READWRITE	1	1	0x89854648	N/A	Disabled
860	svchost.exe	0x898537c0	0x530000	0x5affff	Vad 	PAGE_EXECUTE_READ	0	0	0x89a1d280	N/A	Disabled
860	svchost.exe	0x8984f6d0	0x6d0000	0x6d1fff	Vad 	PAGE_READONLY	0	0	0x89a1d280	N/A	Disabled
860	svchost.exe	0x89b44be8	0x670000	0x67ffff	VadS	PAGE_READWRITE	12	1	0x8984f6d0	N/A	Disabled
860	svchost.exe	0x89b2f470	0x680000	0x6bffff	VadS	PAGE_READWRITE	5	1	0x89b44be8	N/A	Disabled
860	svchost.exe	0x89af5ac8	0x6e0000	0x71ffff	VadS	PAGE_READWRITE	5	1	0x8984f6d0	N/A	Disabled
860	svchost.exe	0x89ada1f0	0x720000	0x75ffff	VadS	PAGE_READWRITE	5	1	0x89af5ac8	N/A	Disabled
860	svchost.exe	0x8985b798	0x7c900000	0x7c9b1fff	Vad 	PAGE_EXECUTE_WRITECOPY	5	0	0x8985b860	\WINDOWS\system32\ntdll.dll	Disabled
860	svchost.exe	0x89857728	0x7c800000	0x7c8f5fff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x8985b798	\WINDOWS\system32\kernel32.dll	Disabled
860	svchost.exe	0x89855730	0x77dd0000	0x77e6afff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x89857728	\WINDOWS\system32\advapi32.dll	Disabled
860	svchost.exe	0x898556a0	0x5cb70000	0x5cb95fff	Vad 	PAGE_EXECUTE_WRITECOPY	21	0	0x89855730	\WINDOWS\system32\shimeng.dll	Disabled
860	svchost.exe	0x89854950	0x5ad70000	0x5ada7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898556a0	\WINDOWS\system32\uxtheme.dll	Disabled
860	svchost.exe	0x89855640	0x6f880000	0x6fa49fff	Vad 	PAGE_EXECUTE_WRITECOPY	10	0	0x898556a0	\WINDOWS\AppPatch\AcGenral.dll	Disabled
860	svchost.exe	0x89853790	0x629c0000	0x629c8fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89855640	\WINDOWS\system32\lpk.dll	Disabled
860	svchost.exe	0x8984f8a8	0x5d090000	0x5d129fff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x89853790	\WINDOWS\system32\comctl32.dll	Disabled
860	svchost.exe	0x89858708	0x76b40000	0x76b6cfff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89855640	\WINDOWS\system32\winmm.dll	Disabled
860	svchost.exe	0x89854980	0x769c0000	0x76a73fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89858708	\WINDOWS\system32\userenv.dll	Disabled
860	svchost.exe	0x89854678	0x76390000	0x763acfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89854980	\WINDOWS\system32\imm32.dll	Disabled
860	svchost.exe	0x89853760	0x74d90000	0x74dfafff	Vad 	PAGE_EXECUTE_WRITECOPY	17	0	0x89854678	\WINDOWS\system32\usp10.dll	Disabled
860	svchost.exe	0x898488c8	0x71ab0000	0x71ac6fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89853760	\WINDOWS\system32\ws2_32.dll	Disabled
860	svchost.exe	0x89848898	0x71aa0000	0x71aa7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898488c8	\WINDOWS\system32\ws2help.dll	Disabled
860	svchost.exe	0x89848928	0x76770000	0x7677cfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89854678	\WINDOWS\system32\dnsrslvr.dll	Disabled
860	svchost.exe	0x898586d8	0x774e0000	0x7761dfff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x89858708	\WINDOWS\system32\ole32.dll	Disabled
860	svchost.exe	0x89858678	0x77120000	0x771aafff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x898586d8	\WINDOWS\system32\oleaut32.dll	Disabled
860	svchost.exe	0x898488f8	0x76f20000	0x76f46fff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x89858678	\WINDOWS\system32\dnsapi.dll	Disabled
860	svchost.exe	0x89848868	0x76d60000	0x76d78fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898488f8	\WINDOWS\system32\iphlpapi.dll	Disabled
860	svchost.exe	0x89852890	0x773d0000	0x774d2fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89858678	\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll	Disabled
860	svchost.exe	0x898586a8	0x77c10000	0x77c67fff	Vad 	PAGE_EXECUTE_WRITECOPY	8	0	0x898586d8	\WINDOWS\system32\msvcrt.dll	Disabled
860	svchost.exe	0x89858648	0x77be0000	0x77bf4fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898586a8	\WINDOWS\system32\msacm32.dll	Disabled
860	svchost.exe	0x89858618	0x77c00000	0x77c07fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89858648	\WINDOWS\system32\version.dll	Disabled
860	svchost.exe	0x89855700	0x77e70000	0x77f02fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89855730	\WINDOWS\system32\rpcrt4.dll	Disabled
860	svchost.exe	0x898556d0	0x77fe0000	0x77ff0fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89855700	\WINDOWS\system32\secur32.dll	Disabled
860	svchost.exe	0x89858738	0x77f10000	0x77f58fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x898556d0	\WINDOWS\system32\gdi32.dll	Disabled
860	svchost.exe	0x898549b0	0x77f60000	0x77fd5fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89858738	\WINDOWS\system32\shlwapi.dll	Disabled
860	svchost.exe	0x8985a760	0x7ffb0000	0x7ffd3fff	Vad 	PAGE_READONLY	0	0	0x8985b798	N/A	Disabled
860	svchost.exe	0x898576c8	0x7f6f0000	0x7f7effff	Vad 	PAGE_EXECUTE_READ	0	0	0x8985a760	N/A	Disabled
860	svchost.exe	0x89859710	0x7e410000	0x7e4a0fff	Vadl	PAGE_EXECUTE_WRITECOPY	3	0	0x898576c8	\WINDOWS\system32\user32.dll	Disabled
860	svchost.exe	0x898549e0	0x7c9c0000	0x7d1d7fff	Vad 	PAGE_EXECUTE_WRITECOPY	31	0	0x89859710	\WINDOWS\system32\shell32.dll	Disabled
860	svchost.exe	0x8985a720	0x7ffdd000	0x7ffddfff	Vadl	PAGE_READWRITE	1	1	0x8985a760	N/A	Disabled
860	svchost.exe	0x89846750	0x7ffdc000	0x7ffdcfff	Vadl	PAGE_READWRITE	1	1	0x8985a720	N/A	Disabled
860	svchost.exe	0x898466a8	0x7ffdb000	0x7ffdbfff	Vadl	PAGE_READWRITE	1	1	0x89846750	N/A	Disabled
860	svchost.exe	0x89845670	0x7ffda000	0x7ffdafff	Vadl	PAGE_READWRITE	1	1	0x898466a8	N/A	Disabled
860	svchost.exe	0x8985a6e0	0x7ffdf000	0x7ffdffff	Vadl	PAGE_READWRITE	1	1	0x8985a720	N/A	Disabled
900	svchost.exe	0x89aaa918	0x3b0000	0x3bffff	VadS	PAGE_READWRITE	9	1	0x0	N/A	Disabled
900	svchost.exe	0x899ec820	0x190000	0x19ffff	VadS	PAGE_READWRITE	6	1	0x89aaa918	N/A	Disabled
900	svchost.exe	0x89a25148	0x20000	0x20fff	VadS	PAGE_READWRITE	1	1	0x899ec820	N/A	Disabled
900	svchost.exe	0x89a7f868	0x10000	0x10fff	VadS	PAGE_READWRITE	1	1	0x89a25148	N/A	Disabled
900	svchost.exe	0x8983b620	0x80000	0x82fff	Vad 	PAGE_READONLY	0	0	0x89a25148	N/A	Disabled
900	svchost.exe	0x89adcc98	0x40000	0x7ffff	VadS	PAGE_READWRITE	5	1	0x8983b620	N/A	Disabled
900	svchost.exe	0x89a0e400	0x30000	0x3ffff	VadS	PAGE_READWRITE	8	1	0x89adcc98	N/A	Disabled
900	svchost.exe	0x89a0ba28	0x90000	0x18ffff	VadS	PAGE_READWRITE	44	1	0x8983b620	N/A	Disabled
900	svchost.exe	0x89839648	0x220000	0x260fff	Vad 	PAGE_READONLY	0	0	0x899ec820	\WINDOWS\system32\sortkey.nls	Disabled
900	svchost.exe	0x898396a8	0x1b0000	0x1c5fff	Vad 	PAGE_READONLY	0	0	0x89839648	\WINDOWS\system32\unicode.nls	Disabled
900	svchost.exe	0x8983a628	0x1a0000	0x1affff	Vad 	PAGE_READWRITE	0	0	0x898396a8	N/A	Disabled
900	svchost.exe	0x89839678	0x1d0000	0x210fff	Vad 	PAGE_READONLY	0	0	0x898396a8	\WINDOWS\system32\locale.nls	Disabled
900	svchost.exe	0x89839618	0x270000	0x275fff	Vad 	PAGE_READONLY	0	0	0x89839648	\WINDOWS\system32\sorttbls.nls	Disabled
900	svchost.exe	0x898386a0	0x280000	0x347fff	Vad 	PAGE_EXECUTE_READ	0	0	0x89839618	N/A	Disabled
900	svchost.exe	0x89862678	0x350000	0x350fff	Vadl	PAGE_READWRITE	1	1	0x898386a0	N/A	Disabled
900	svchost.exe	0x8983a6b8	0x360000	0x360fff	Vadl	PAGE_READWRITE	1	1	0x89862678	N/A	Disabled
900	svchost.exe	0x899c3820	0x370000	0x37ffff	VadS	PAGE_READWRITE	8	1	0x8983a6b8	N/A	Disabled
900	svchost.exe	0x89835290	0x380000	0x381fff	Vad 	PAGE_READONLY	0	0	0x899c3820	N/A	Disabled
900	svchost.exe	0x89835168	0x3a0000	0x3a1fff	Vad 	PAGE_READONLY	0	0	0x89835290	N/A	Disabled
900	svchost.exe	0x89a79148	0x390000	0x39ffff	VadS	PAGE_READWRITE	4	1	0x89835168	N/A	Disabled
900	svchost.exe	0x8983d728	0x1000000	0x1005fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89aaa918	\WINDOWS\system32\svchost.exe	Disabled
900	svchost.exe	0x898becb8	0x420000	0x522fff	Vad 	PAGE_READONLY	0	0	0x8983d728	N/A	Disabled
900	svchost.exe	0x898bed68	0x3d0000	0x3d2fff	Vad 	PAGE_READONLY	0	0	0x898becb8	\WINDOWS\system32\ctype.nls	Disabled
900	svchost.exe	0x899f3ed8	0x3c0000	0x3cffff	VadS	PAGE_READWRITE	4	1	0x898bed68	N/A	Disabled
900	svchost.exe	0x89a17a50	0x3e0000	0x41ffff	VadS	PAGE_READWRITE	3	1	0x898bed68	N/A	Disabled
900	svchost.exe	0x89834f80	0x6d0000	0x6d1fff	Vad 	PAGE_READONLY	0	0	0x898becb8	N/A	Disabled
900	svchost.exe	0x89a1d548	0x5b0000	0x62ffff	VadS	PAGE_READWRITE	1	1	0x89834f80	N/A	Disabled
900	svchost.exe	0x898beb40	0x530000	0x5affff	Vad 	PAGE_EXECUTE_READ	0	0	0x89a1d548	N/A	Disabled
900	svchost.exe	0x899c2280	0x630000	0x66ffff	VadS	PAGE_READWRITE	5	1	0x89a1d548	N/A	Disabled
900	svchost.exe	0x89b37bf0	0x670000	0x67ffff	VadS	PAGE_READWRITE	12	1	0x899c2280	N/A	Disabled
900	svchost.exe	0x89a0d200	0x680000	0x6bffff	VadS	PAGE_READWRITE	5	1	0x89b37bf0	N/A	Disabled
900	svchost.exe	0x89a1bb50	0x6c0000	0x6cffff	VadS	PAGE_NOACCESS	1	1	0x89a0d200	N/A	Disabled
900	svchost.exe	0x89ab88b8	0x9b0000	0x9effff	VadS	PAGE_READWRITE	5	1	0x89834f80	N/A	Disabled
900	svchost.exe	0x89834400	0x6e0000	0x9a4fff	Vad 	PAGE_EXECUTE_WRITECOPY	0	0	0x89ab88b8	\WINDOWS\system32\xpsp2res.dll	Disabled
900	svchost.exe	0x89a74958	0xa30000	0xa6ffff	VadS	PAGE_READWRITE	5	1	0x89ab88b8	N/A	Disabled
900	svchost.exe	0x899ff4b8	0x9f0000	0xa2ffff	VadS	PAGE_READWRITE	5	1	0x89a74958	N/A	Disabled
900	svchost.exe	0x899bd6a0	0xab0000	0xaeffff	VadS	PAGE_READWRITE	5	1	0x89a74958	N/A	Disabled
900	svchost.exe	0x89a8d438	0xa70000	0xaaffff	VadS	PAGE_READWRITE	5	1	0x899bd6a0	N/A	Disabled
900	svchost.exe	0x899bd660	0xaf0000	0xb2ffff	VadS	PAGE_READWRITE	5	1	0x899bd6a0	N/A	Disabled
900	svchost.exe	0x899e8148	0xb30000	0xb6ffff	VadS	PAGE_READWRITE	5	1	0x899bd660	N/A	Disabled
900	svchost.exe	0x8983a658	0x7c800000	0x7c8f5fff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x8983d728	\WINDOWS\system32\kernel32.dll	Disabled
900	svchost.exe	0x898bece8	0x76390000	0x763acfff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x8983a658	\WINDOWS\system32\imm32.dll	Disabled
900	svchost.exe	0x898386d0	0x5cb70000	0x5cb95fff	Vad 	PAGE_EXECUTE_WRITECOPY	21	0	0x898bece8	\WINDOWS\system32\shimeng.dll	Disabled
900	svchost.exe	0x898bed98	0x5ad70000	0x5ada7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898386d0	\WINDOWS\system32\uxtheme.dll	Disabled
900	svchost.exe	0x897f8ef8	0x59c00000	0x59c06fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898bed98	\WINDOWS\system32\credssp.dll	Disabled
900	svchost.exe	0x89a127b8	0x5b860000	0x5b8b5fff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x898bed98	\WINDOWS\system32\netapi32.dll	Disabled
900	svchost.exe	0x898befd8	0x6f880000	0x6fa49fff	Vad 	PAGE_EXECUTE_WRITECOPY	10	0	0x898386d0	\WINDOWS\AppPatch\AcGenral.dll	Disabled
900	svchost.exe	0x898beae0	0x629c0000	0x629c8fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898befd8	\WINDOWS\system32\lpk.dll	Disabled
900	svchost.exe	0x89835260	0x5d090000	0x5d129fff	Vad 	PAGE_EXECUTE_WRITECOPY	4	0	0x898beae0	\WINDOWS\system32\comctl32.dll	Disabled
900	svchost.exe	0x89acc3d8	0x662b0000	0x66307fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898beae0	\WINDOWS\system32\hnetcfg.dll	Disabled
900	svchost.exe	0x89834f20	0x71bf0000	0x71c02fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898befd8	\WINDOWS\system32\samlib.dll	Disabled
900	svchost.exe	0x898333e8	0x71aa0000	0x71aa7fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x89834f20	\WINDOWS\system32\ws2help.dll	Disabled
900	svchost.exe	0x899f9f48	0x71a50000	0x71a8efff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x898333e8	\WINDOWS\system32\mswsock.dll	Disabled
900	svchost.exe	0x89a01fd8	0x71a90000	0x71a97fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x899f9f48	\WINDOWS\system32\wshtcpip.dll	Disabled
900	svchost.exe	0x89833418	0x71ab0000	0x71ac6fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898333e8	\WINDOWS\system32\ws2_32.dll	Disabled
900	svchost.exe	0x898beab0	0x74d90000	0x74dfafff	Vad 	PAGE_EXECUTE_WRITECOPY	17	0	0x89834f20	\WINDOWS\system32\usp10.dll	Disabled
900	svchost.exe	0x89833950	0x74c40000	0x74c45fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898beab0	\WINDOWS\system32\lmhsvc.dll	Disabled
900	svchost.exe	0x89838760	0x77dd0000	0x77e6afff	Vad 	PAGE_EXECUTE_WRITECOPY	6	0	0x898bece8	\WINDOWS\system32\advapi32.dll	Disabled
900	svchost.exe	0x898bef48	0x76b40000	0x76b6cfff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x89838760	\WINDOWS\system32\winmm.dll	Disabled
900	svchost.exe	0x898bedc8	0x769c0000	0x76a73fff	Vad 	PAGE_EXECUTE_WRITECOPY	3	0	0x898bef48	\WINDOWS\system32\userenv.dll	Disabled
900	svchost.exe	0x89bdc598	0x765e0000	0x765f3fff	Vad 	PAGE_EXECUTE_WRITECOPY	2	0	0x898bedc8	\WINDOWS\system32\ssdpsrv.dll	Disabled
